[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-21 10:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-21 10:26:50] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402\
[2024-10-21 10:26:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:5bbee303c684d1aa9a2c35f733d73d2ea45783fc===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/contrast.png
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4d8107-bBD5NA.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=516
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=516
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 1218 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/contrast.png
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4d8107-bBD5NA.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/contrast.png
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:7545593f528267cb76d93078da751b38cd6b9096===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4ea671-kPMX0Q.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/eyedropper.svg?simply_static_page=517
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/eyedropper.svg?simply_static_page=517
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 1803 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4ea671-kPMX0Q.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:bcbaf3bcd08f16f08f661836216078f22b36f5cb===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf508914-jA4aFo.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg?simply_static_page=518
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg?simply_static_page=518
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 14979 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf508914-jA4aFo.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:8b1417a18cd55b42b6fa417b1575b33d97590319===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf51d767-XcFkR0.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro.svg?simply_static_page=519
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro.svg?simply_static_page=519
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 20586 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf51d767-XcFkR0.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:7fca93445da0d97907f27b3ead186d7f4f97a715===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/information.svg
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf5325f1-yC90Ti.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/information.svg?simply_static_page=520
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/information.svg?simply_static_page=520
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 5812 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/information.svg
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf5325f1-yC90Ti.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/information.svg
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:7304539ba7bbf5cf729965b378f142201e8142fc===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf544dc7-xo9vuX.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/kit-is-live.svg?simply_static_page=521
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/kit-is-live.svg?simply_static_page=521
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 68937 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf544dc7-xo9vuX.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:8918e18e33502ccb9165df6ddf760fff98a87095===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf55abc2-7PKGxa.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-1.png?simply_static_page=522
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-1.png?simply_static_page=522
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 48288 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf55abc2-7PKGxa.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:e9c0b9f87ec963b06b9b715010b7bcf71936e570===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf56eeff-BAyjU8.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-2.png?simply_static_page=523
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-2.png?simply_static_page=523
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 97785 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf56eeff-BAyjU8.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:4b6ac2a09a33c44bc8d220634d97c148cd87b2d6===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-1.png
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf584385-jI7puH.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-1.png?simply_static_page=524
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-1.png?simply_static_page=524
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 83948 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/right-1.png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf584385-jI7puH.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/library-connect/right-1.png
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:09] [class-ss-page.php:119] Checking Content Identical:5f63f87015e9cdacc34c0d2183737764fa4c012e===. Value: FALSE
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-2.png
[2024-10-21 10:29:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 741
[2024-10-21 10:29:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf59934b-K2l5tg.tmp
[2024-10-21 10:29:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-2.png?simply_static_page=525
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-2.png?simply_static_page=525
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:103] Filesize: 74624 bytes
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/right-2.png
[2024-10-21 10:29:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf59934b-K2l5tg.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/library-connect/right-2.png
